no,teks_processed,base_score_inset,compound_score,sentiment
3776,saya meyakini tidak semua anggota DPR melakukan kunjungan reses fiktif hal seperti ini ibarat setetes nila rusak susu sebelanga WH,-14.0,-0.8393414409049365,negative
3777,pemberitaan soal dana kunjungan reses yang dianggap fiktif mungkin saja ada anggota DPR yang tidak dapat mempertanggung jawabkan kegiatan nya WH,-10.0,-0.9449714432527502,negative
3778,jadikan satu sel saja biar pada rapat paripurna di penjara,-4.0,-0.6369499429264264,negative
3779,ahok beli RSSW sama ribut semua ! ini temuan BPK dugaan perjalanan fiktif sama TIKET FIKTIFM DPR pada diam ?,7.0,0.8312777830485643,positive
3780,DPR butuh kebijakan khusus untuk guru papua,1.0,0.20228869496966945,positive
3781,hari ini DPRA gelar rapat paripurna khusus LKPJ gubernur BANDA ACEH dewan perwakilan rakyat DPR ac,1.0,0.20228869496966945,positive
3782,DPR RI diterpa kabar reses fiktif anggota dewan potensi kerugian negara ratusan miliar,-6.0,-0.7782533221506259,negative
3783,republikaonline DPR butuh kebijakan khusus untuk guru papua v,1.0,0.20228869496966945,positive
3784,kunjungan reses hamdhani serahkan bantuan kursi di desa pulang pisau info banua anggota komisi IV DPR RI,-3.0,-0.5267415375673765,negative
3785,reses di daerah terluar pekanbaru anggota DPR RI sayed abubakar a assegaf kebanjiran aspirasi,-3.0,-0.5267415375673765,negative
3786,RIAU reses di daerah terluar pekanbaru anggota DPR RI sayed abubakar a assegaf kebanjiran aspirasi,-3.0,-0.5267415375673765,negative
3787,anggota DPR yang bermain dalam RUU pengampunan pajak dilaporkan ke KPK,-8.0,-0.8555415792658776,negative
3788,retweet followme anggota DPR yang bermain dalam RUU pengampunan pajak dilaporkan ke KPK newsupdate today,-8.0,-0.8555415792658776,negative
3789,anggota DPR yang bermain dalam RUU pengampunan pajak dilaporkan ke KPK pengemplang pajak penyelundup penja,-11.0,-0.9152773258948753,negative
3790,news reses di melebung dan okura anggota DPR sayed abubakar kebanjiran aspirasi,-3.0,-0.5267415375673765,negative
3791,indonesia reses di melebung dan okura anggota DPR sayed abubakar kebanjiran aspirasi,-3.0,-0.5267415375673765,negative
3792,liputan petang aktivis dan anggota DPR ajukan RUU kejahatan seksual klik,0.0,0.0,neutral
3793,PMI dimanapun untuk siapapun sahkan ruukepalangmerahan menjadi undang undang kepada yth,4.0,0.6369499429264264,positive
3794,setuju uni RUU miras di sahkan karena miras awal dari semua kejahatan,-3.0,-0.5267415375673765,negative
3795,banyak anggota DPR anggap RUU PKS tak penting JAKARTA memasukkan rancangan undang undang RUU tentang pengin,8.0,0.29144776941782596,positive
3796,banyak anggota DPR anggap RUU PKS tak penting,3.0,-0.588620056905324,negative
3797,JAKARTA memasukkan rancangan undang undang RUU tentang penghapusan kekerasan seksual PKS ke dalam prog,1.0,0.20228869496966945,positive
3798,banyak anggota DPR anggap RUU PKS tak penting via sindo,3.0,-0.588620056905324,negative
3799,PEKANBARU sayed abubakar assegaf anggota DPR RI dapil riau dari fraksi partai demokrat menggelar kegiatan,-3.0,-0.5267415375673765,negative
3800,kunker masa reses anggota DPR RI dari bpk di jakarta utara jakarta barat aksiresesgerindra,-6.0,-0.7782533221506259,negative
3801,banyak anggota DPR anggap RUU PKS tak penting memasukkan rancangan undang undang RUU tentang penghapusan ke,5.0,-0.3004488688879363,negative
3802,DPR imbau tidak pertentangkan RUU PKS perppu ketua komisi VII DPR RI saleh partaonan daulay mengimbau publi,-2.0,-0.38181916792267817,negative
3803,wakil rakyat mulai bereaksi sikap kritis sebagai penyampai aspirasi rakyat ditujukan kepada pemkab pacitan,-5.0,-0.7184212081070996,negative
3804,DPR imbau tidak pertentangkan RUU PKS perppu ketua komisi VII DPR RI saleh partaonan sudah ranokarnohrsmundur,1.0,0.20228869496966945,positive
3805,DPR imbau tidak pertentangkan RUU PKS perppu ketua komisi VII DPR RI saleh partaonan daulay men antara news,-2.0,-0.38181916792267817,negative
3806,ketua komisi VII DPR RI saleh partaonan daulay mengimbau publik tidak mempertentangkan rancangan undang unda,4.0,0.3527393359252905,positive
3807,info_pariwara DPR imbau tidak pertentangkan RUU PKS perppu ketua komisi VII DPR RI sale via,-2.0,-0.38181916792267817,negative
3808,DPR imbau tidak pertentangkan RUU PKS perppu ketua komisi VII DPR RI saleh partaonan daulay mengimbau punya RT,1.0,0.20228869496966945,positive
3809,reses anggota DPR RI sayed abubakar assegaf SUARA RAKYAT RIAU,-1.0,-0.3680368469877013,negative
3810,mohon RUU miras segera di SAH kan pak sahkanruumiras,5.0,0.7184212081070996,positive
3811,warta saleh imbau tidak pertentangkan RUU PKS perppu ketua komisi VII DPR RI,-5.0,-0.7184212081070996,negative
3812,reses di daerah terluar pekanbaru anggota DPR RI sayed abubakar a assegaf kebanjiran,-3.0,-0.5267415375673765,negative
3813,reses di daerah terluar pekanbaru anggota DPR RI sayed abubakar a assegaf kebanjiran aspiras riauindikator,-3.0,-0.5267415375673765,negative
3814,kunker kunjungan kerja anggota DPR biasane fiktif alias booangan buktinya daerah saya tidak pernah dikunjungi masa reses juga sami mwon lah,-6.0,-0.7782533221506259,negative
3815,setuju RUU miras sgr disahkan karena berdampak thd berbagai bentuk kejahatan dan rakyat dominan muslim sahkanruumiras,14.0,0.9450887908327322,positive
3816,setujuu banget miras dapat meninbulkan sakit lever berakibat kematian lebih cepat lebih baik sahkan RUU miras,2.0,0.4391242832121639,positive
3817,komisi IV menyerap aspirasi rakyat dan pemda papua barat dalam rangka upaya tingkatkan kesejahteraan,4.0,0.6369499429264264,positive
3818,penasaran siapa saja anggota DPR yang hadir tidak saat rapat paripurna ? cek di dprpapers,-18.0,-0.9727208987815715,negative
3819,reses komisi VII DPR RI ari yusnita ke desa binusan nunukan,3.0,0.5267415375673765,positive
3820,evaluasi kebijakan sosial ekonomi intensitas tkanan brdampak pada hak seksual kekerasan,0.0,0.0,neutral
3821,penyerapan aspirasi reses anggota dewan perwakilan rakyat di puskesmas talise kota palu sulewesi tengah,-5.0,-0.7184212081070996,negative
3822,SELATPANJANG wakil ketua komisi DPR RI jon erizal melakukan reses di kabupaten kepulauan meranti guna sama,7.0,0.8224628936244653,positive
3823,mana prestasi intlek sih intlek tetapi nato omdok bikin UU diundurterus reses anggota DPR kwalitas reses melulu udah ?,-6.0,-0.8846917887110253,negative
3824,apa gunanya jadi presdien jika gitu ? kan punya hak bikin ruu dsb ? sidik jaksanya dsb ?,1.0,0.12803687993289598,positive
3825,bpk mau meminta hukuman berat ? ruu tidak kunjung disahkan ? jgn omong doang pak jangan nipu rakyat pak cc buktinya jpu kasih tahun saja ?,-3.0,-0.8983403458682904,negative
3826,DPR usulkan RUU penyelenggaraan haji dan umrah jakarta BP anggota komisi VII DPR RI h anda menegaskan,-4.0,-0.6369499429264264,negative
3827,DPR RI reses di pematangsiantar,0.0,0.0,neutral
3828,pangkalpinang anggota komisi i DPR RI rudianto tjen mengatakan revisi undang undang UU pilkada akan segera,10.0,0.9000703207408192,positive
3829,DPR RI reses di pematangsiantar pematangsiantar sumut berita sejumlah anggota DPR RI melakukan kunjun,-7.0,-0.8224628936244653,negative
3830,anggota DPR masuki masa reses sumbang mesin fogging kepada lurah rempoa,-7.0,-0.8224628936244653,negative
3831,masa reses nasir djamil serap aspirasi di aceh sebagai anggota DPR RI saya infotribun,-9.0,-0.8806721767742777,negative
3832,kebijakan menteri susi hendaknya perhatikan nasib nelayan kecil,1.0,0.20228869496966945,positive
3833,komisi II DPR RI reses di siantar adiaksa persen anggaran pemko bergantung ke pusat,12.0,0.9273739248094985,positive
3834,sebagai ketum saya bharap kepada tim pansus RUULMB agar dapat selesaikan RUU minuman beralkohol juni fahiraidrisatokezone,-11.0,-0.9152773258948753,negative
3835,VIDEO harapan thita SYL kepada ayahnya caketum golkar kunjungan legislator KAPAN DPR RI ini dalam rangka reses,3.0,0.5267415375673765,positive
3836,komisi II DPR RI ali umri reses di pematangsiantar,3.0,0.5267415375673765,positive
3837,kunjungan legislator KAPAN DPR RI ini dalam rangka reses,3.0,0.5267415375673765,positive
3838,terkait kasus ini kini DPR RI telah membahas RUU pembatasan minuman beralkohol serta RUU penghapusan kekerasan seksual redbonsokezone,-4.0,-0.6369499429264264,negative
3839,liputan reses anggota DPR RI fraksi PKS dari dapil sumatera barat i di harian rakyat sumbar,-3.0,-0.5267415375673765,negative
3840,jika masih sulit mohon dupublikasikan fraksi dan anggota dpr mana saja yang menolak untuk pengesahan RUU KS ini mbak,-16.0,-0.9571447885644057,negative
3841,masruchah dari tentang darurat kekerasan seksual dan urgensi disahkannya RUU penghapusan kekerasan seksual,-12.0,-0.9273739248094985,negative
3842,dinamika politik proses pembentukan undang undang di dewan perwakilan rakyat dan kendalanya at gedung DPR RI,4.0,0.6369499429264264,positive
3843,MOHON RUU KEKERASAN SEKSUAL scepatny di GOLKN apakh di dalam DPR sendiri smpet beberp kali TAKUT DIKEBIRI,-1.0,-0.20228869496966945,negative
3844,terkait RUU KEJAHATAN SEKSUAL HARUSNY harus secepatny meng golkanny anda semua kan juga punya anak DPR takut ?,-14.0,-0.9459793898902522,negative
3845,wakil rakyat nyiur melambai giatkan reses awal tahun manado sulut,2.0,0.38181916792267817,positive
3846,anggota DPR pertanyakan dana repatriasi dalam RUU warta ekonomi,1.0,0.20228869496966945,positive
3847,ekonomi news anggota DPR pertanyakan dana repatriasi dalam RUU,4.0,0.6369499429264264,positive
3848,anggota komisi XI DPR ecky awal mucharam mempertanyakan sedikitnya pembahasan terkait dana repatriasi di dal,4.0,0.6369499429264264,positive
3849,anggota DPR pertanyakan dana repatriasi dalam RUU anggota komisi XI DPR ecky awal mucharam mempertanyakan si,6.0,0.7782533221506259,positive
3850,zulkifi hsan esak DPR RI segera bahas RUU kekerasan seksual sabangmerauke KAPAN,1.0,0.20228869496966945,positive
3851,anggota DPR pertanyakan dana repatriasi dalam RUU kabarnews,4.0,0.6369499429264264,positive
3852,anggota DPR pertanyakan dana repatriasi dalam RUU,4.0,0.6369499429264264,positive
3853,tuitindonesia anggota DPR pertanyakan dana repatriasi dalam RUU indonesia tuit,4.0,0.6369499429264264,positive
3854,anggota DPR pertanyakan dana repatriasi dalam RUU bandar lampung lampung,0.0,0.0,neutral
3855,anggota DPR pertanyakan dana repatriasi dalam RUU anggota komisi XI DPR ecky awal mucharam mempertanyaka,6.0,0.7782533221506259,positive
3856,anggota DPR pertanyakan dana repatriasi dalam RUU ekonomi,4.0,0.6369499429264264,positive
3857,primafx anggota DPR pertanyakan dana repatriasi dalam RUU,4.0,0.6369499429264264,positive
3858,antara anggota DPR pertanyakan dana repatriasi dalam RUU,4.0,0.6369499429264264,positive
3859,news anggota komisi XI DPR ecky awal mucharam mempertanyakan sedikitnya pembahasan terkait dana repatriasi,4.0,0.6369499429264264,positive
3860,anggota DPR pertanyakan dana repatriasi dalam RUU anggota komisi XI DPR ecky awal mucharam memp antara news,6.0,0.7782533221506259,positive
3861,zulkifi hasan desak DPR RI segera bahas RUU kekerasan seksual,5.0,0.7184212081070996,positive
3862,BERITA zulkifi hasan desak DPR RI segera bahas RUU kekerasan seksual METRO JATENG,1.0,0.20228869496966945,positive
3863,tidak pengin jadi anggota DPR ? lalu bikin draft ruu tentang per supernatural an menuntut diadakannya con di kota besar di indonesia,-3.0,-0.7383398918751511,negative
3864,sintangnews reses di pontianak dan kubu raya jeno dorong penyaluran kredit usaha rakyat anggota DPR RI kom,-2.0,-0.38181916792267817,negative
3865,reses di pontianak dan kubu raya jeno dorong penyaluran kredit usaha rakyat anggota DPR RI komisi XI dari p,-2.0,-0.38181916792267817,negative
3866,sedulur sedulur sedanten nyuwun tulung dibantu tanda tangani petisi ini matur nuwun untuk DPR RI dan,0.0,0.0,neutral
3867,anggota DPR perjalanan RUU tax amnesty masih jauh,-7.0,-0.8224628936244653,negative
3868,anggota DPR RI tamanuri reses di way kanan,-3.0,-0.5267415375673765,negative
3869,mestinya juga membahas RUU larangan penyalahgunaan minuman keras sehingga mencegah kekerasan terhadap perempuan anak,-11.0,-0.9152773258948753,negative
3870,kami mendesak baleg untuk memasukan RUU penghapusan kekerasan seksual dalam prolegnas karena bberapa alasan madrasahadvokasi,-11.0,-0.9152773258948753,negative
3871,JAKARTA anggota legislatif perempuan fraksi PDI perjuangan DPR RI menyeponsori RUU penghapusan kejahatan,-6.0,-0.7782533221506259,negative
3872,PMI se bali sambangi DPRD bali meminta DPRD bali suarakan RUU kepalangmerahan ke DPR RI via,1.0,0.20228869496966945,positive
3873,DPR RUU penghapusan kekerasan seksual penting dibahas,-4.0,-0.6369499429264264,negative
3874,portal berita wanita RUU penghapusan kekerasan seksual sudah masuk baleg DPR RI,-11.0,-0.9152773258948753,negative
3875,news DPR RUU penghapusan kekerasan seksual penting dibahas,-4.0,-0.6369499429264264,negative
3876,tahun RUU kepalangmerahan digantung dan belum disahkan DPR RI,-3.0,-0.5267415375673765,negative
3877,dari anggota dpr pks hanya perempuan ini partai laki diajak bahas ruu kekerasan seksual lari ke miras,-12.0,-0.9273739248094985,negative
3878,tahun RUU kepalangmerahan digantung dan belum disahkan DPR RI via rrinews,-3.0,-0.5267415375673765,negative
3879,dalam masa reses turun ke dapil anggota komisi IV DPR RI dari fraksi partai gerakan indonesia raya gerindra,5.0,0.7184212081070996,positive
3880,mendesak baleg untuk memasukan RUU penghapusan kekerasan seksual dalam prolegnas karena beberapa alasan,-11.0,-0.9152773258948753,negative
3881,segera sahkan RUU penghapusan kekerasan seksual pak,-4.0,-0.6369499429264264,negative
3882,DPR didesak segera sahkan RUU penghapusan kekerasan seksual via wujudkansekarang,-4.0,-0.6369499429264264,negative
3883,new post anggota DPR RI hj kasriyah gelar reses dan sosialisasi pilar di paser,-1.0,-0.20228869496966945,negative
3884,warga banda aceh desak DPR RI sahkan RUU larangan minol via rrinews,1.0,0.20228869496966945,positive
3885,dewan perwakilan rakyat daerah DPRD NTT akan melakukan peripurna soal hasil reses ke setiap daerah,-1.0,-0.20228869496966945,negative
3886,DPRD NTT paripurna hasil reses dewan perwakilan rakyat daerah DPRD NTT akan melakukan peripurna soal hasil,3.0,0.5267415375673765,positive
3887,DPRD NTT paripurna hasil reses dewan perwakilan rakyat daerah DPRD NTT akan melakukan peripurna soal hasil reses,3.0,0.5267415375673765,positive
3888,tolong di share UU nelayan di inet hanya RUU saya presbem PPNS butuh tersebut untuk sosialisasi dengan nelayan setempat tak,-8.0,-0.8444928403062788,negative
3889,silakan segera di share UU nelayan di inet hanya RUU saya presbem PPNS butuh itu untuk di sosialisasikan ke nelayan setempat tak,-9.0,-0.8722332928089863,negative
3890,reses perorangan ke desa duren sumowono,0.0,0.0,neutral
3891,yang difasilitasi SDA juga bukan kolega tetapi tokoh masyarakat termasuk anggota DPR sudah jadi kebijakan sjak lama,-11.0,-0.9595496724372559,negative
3892,jadi begini mas bro tiap jam ada perempuan jadi korban kekerasan seksual ini masalah serius !,-12.0,-0.923265215143007,negative
3893,DPR pemerintah harus prioritaskan RUU penghapusan kekerasan seksual,-12.0,-0.9273739248094985,negative
3894,DPR RI revisi undang undang pencalonan kepala daerah pilkada kota tasikmalaya sedik,3.0,0.5267415375673765,positive
3895,kayaknya anggota DPR kesal dengan kebijakan bu susi karena masukan dari mafia ikan jadi terhambat untuk mereka,-13.0,-0.937127104577154,negative
3896,anggota komisi v DPR RI syarif abdullah alkadrie lakukan reses ke kabupaten kapuas hulu,-3.0,-0.5267415375673765,negative
3897,warta anggota komisi v DPR RI syarif abdullah alkadrie lakukan reses ke kabupaten kapuas,-3.0,-0.5267415375673765,negative
3898,sudah meng inisiasi RUU ekonomi kreatif semoga secepatnya disahkan talkshowfahiraatuiijogja,10.0,0.9000703207408192,positive
3899,anggota DPR perubahan ruang lingkup ruu tax amnesty,-7.0,-0.8224628936244653,negative
3900,anggota DPR perubahan ruang lingkup ruu tax amnesty bandar lampung lampung,-11.0,-0.9152773258948753,negative
3901,anggota DPR perubahan ruang lingkup ruu tax amnesty anggota DPR RI komisi XI dari PDI ranokarnohrsmundur,-10.0,-0.9000703207408192,negative
3902,anggota DPR perubahan ruang lingkup ruu tax amnesty anggota DPR RI komisi XI dari PDIP michael jeno menga,-10.0,-0.9000703207408192,negative
3903,wendi anggota DPR perubahan ruang lingkup ruu tax amnesty,-7.0,-0.8224628936244653,negative
3904,anggota DPR perubahan ruang lingkup ruu tax amnesty anggota DPR RI komisi XI dari PDIP michae antara news,-10.0,-0.9000703207408192,negative
3905,semoga presiden dapat mencontoh bijaksananya sang raja dalam mengambil kebijakan hbdsrisultanhamengkubuwono,15.0,0.951661902861773,positive
3906,MBDC merokomendasikan gadget gadget yang wajib jadi fasilitas anggota DPR DKI untuk mencari UU,-10.0,-0.9000703207408192,negative
3907,legislator perubahan ruang lingkup ruu tax amnesty anggota DPR RI komisi XI dari PDIP michael jeno mengata,-7.0,-0.8224628936244653,negative
3908,kalbar pontianak legislator perubahan ruang lingkup ruu tax amnesty anggota DPR RI komisi XI terkini,-1.0,-0.20228869496966945,negative
