punctuation,capitalization,degree_modifiers,polarity_shift,negation,no
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],4401
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.23529411764705882, 'cap_boost': 0}",[],,[],4402
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.07692307692307693, 'cap_boost': 0}","[{'modifier': 'sangat', 'target_word': 'subur', 'scalar_applied': 0.293, 'positions': (11, 12)}]",,[],4403
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15789473684210525, 'cap_boost': 0}",[],,"[{'negation': 'tak', 'negated_word': 'kunjung', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (3, 4)}]",4404
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1724137931034483, 'cap_boost': 0}",[],,[],4405
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.06666666666666667, 'cap_boost': 0}",[],,[],4406
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],4407
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.21428571428571427, 'cap_boost': 0}",[],,[],4408
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],4409
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.375, 'cap_boost': 0}",[],,[],4410
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1, 'cap_boost': 0}",[],,[],4411
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.12121212121212122, 'cap_boost': 0}",[],,[],4412
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.5, 'cap_boost': 0.733}",[],,[],4413
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],4414
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 1.0, 'cap_boost': -0.733}",[],,[],4415
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}",[],,[],4416
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1, 'cap_boost': 0}",[],,[],4417
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],4418
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.4, 'cap_boost': 0}",[],,[],4419
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.09090909090909091, 'cap_boost': 0}",[],,[],4420
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.13636363636363635, 'cap_boost': 0}",[],,[],4421
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3, 'cap_boost': 0}",[],,[],4422
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],4423
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.19230769230769232, 'cap_boost': 0}",[],,[],4424
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.13636363636363635, 'cap_boost': 0}",[],,[],4425
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1, 'cap_boost': 0}",[],,[],4426
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.125, 'cap_boost': 0}",[],,[],4427
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2727272727272727, 'cap_boost': 0}",[],,[],4428
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.13333333333333333, 'cap_boost': 0}",[],,[],4429
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],4430
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.11764705882352941, 'cap_boost': 0}",[],,[],4431
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}",[],,[],4432
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],4433
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],4434
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],4435
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],4436
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],4437
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2222222222222222, 'cap_boost': 0}",[],,[],4438
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],4439
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.4, 'cap_boost': 0}",[],,[],4440
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.07692307692307693, 'cap_boost': 0}",[],,[],4441
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],4442
"{'exclamation_count': 2, 'question_count': 2, 'punct_boost': 0.38399999999999995}","{'caps_ratio': 0.8888888888888888, 'cap_boost': 0.733}",[],,"[{'negation': 'TIDAK', 'negated_word': 'UNDANG', 'original_score': 1.6, 'negated_score': -1.184, 'effect': -2.784, 'positions': (1, 3)}]",4443
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],4444
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15625, 'cap_boost': 0}",[],,[],4445
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.11764705882352941, 'cap_boost': 0}",[],,[],4446
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.42857142857142855, 'cap_boost': 0}",[],,[],4447
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.45454545454545453, 'cap_boost': 0}",[],,[],4448
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],4449
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15384615384615385, 'cap_boost': 0}",[],,[],4450
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.06896551724137931, 'cap_boost': 0}",[],"{'conjunction': 'padahal', 'pre_scalar': 0.5, 'post_scalar': 1.5}","[{'negation': 'tidak', 'negated_word': 'boleh', 'original_score': 1.6, 'negated_score': -1.184, 'effect': -2.784, 'positions': (15, 16)}]",4451
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],4452
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2222222222222222, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'hadir', 'original_score': 1.6, 'negated_score': -1.184, 'effect': -2.784, 'positions': (6, 7)}, {'negation': 'tidak', 'negated_word': 'hadir', 'original_score': 1.6, 'negated_score': -1.184, 'effect': -2.784, 'positions': (16, 17)}]",4453
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.13333333333333333, 'cap_boost': 0}",[],,[],4454
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],4455
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.4, 'cap_boost': 0}",[],,[],4456
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],4457
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,"[{'negation': 'bukan', 'negated_word': 'membuat', 'original_score': 0.8, 'negated_score': -0.592, 'effect': -1.392, 'positions': (5, 6)}, {'negation': 'tidak', 'negated_word': 'dapat', 'original_score': 1.6, 'negated_score': -1.184, 'effect': -2.784, 'positions': (21, 22)}]",4458
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.23529411764705882, 'cap_boost': 0}",[],,[],4459
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2222222222222222, 'cap_boost': 0}",[],,[],4460
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.23529411764705882, 'cap_boost': 0}",[],,[],4461
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],4462
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3076923076923077, 'cap_boost': 0}",[],,[],4463
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3076923076923077, 'cap_boost': 0}",[],,[],4464
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.14285714285714285, 'cap_boost': 0}",[],,[],4465
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.26666666666666666, 'cap_boost': 0}",[],,[],4466
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.23529411764705882, 'cap_boost': 0}",[],,[],4467
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1, 'cap_boost': 0}",[],,[],4468
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2857142857142857, 'cap_boost': 0}",[],,[],4469
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],4470
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15625, 'cap_boost': 0}",[],,[],4471
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'hadir', 'original_score': 1.6, 'negated_score': -1.184, 'effect': -2.784, 'positions': (6, 7)}]",4472
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.07142857142857142, 'cap_boost': 0}",[],,[],4473
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}",[],,[],4474
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.36363636363636365, 'cap_boost': 0}",[],,[],4475
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],4476
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.125, 'cap_boost': 0}",[],,[],4477
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.058823529411764705, 'cap_boost': 0}",[],,[],4478
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.14285714285714285, 'cap_boost': 0}",[],,[],4479
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],4480
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15384615384615385, 'cap_boost': 0}",[],,[],4481
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.23076923076923078, 'cap_boost': 0}",[],,[],4482
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.07142857142857142, 'cap_boost': 0}",[],,[],4483
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'kelar', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (4, 5)}]",4484
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],4485
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.058823529411764705, 'cap_boost': 0}",[],,[],4486
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3125, 'cap_boost': 0}",[],,[],4487
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.18181818181818182, 'cap_boost': 0}",[],,[],4488
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],4489
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],4490
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,"[{'negation': 'bukan', 'negated_word': 'kebingungan', 'original_score': -2.4, 'negated_score': 1.776, 'effect': 4.176, 'positions': (7, 9)}]",4491
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.17857142857142858, 'cap_boost': 0}",[],,[],4492
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2857142857142857, 'cap_boost': 0}",[],,[],4493
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.42857142857142855, 'cap_boost': 0}",[],,[],4494
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.45454545454545453, 'cap_boost': 0}",[],,[],4495
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0967741935483871, 'cap_boost': 0}",[],,[],4496
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1935483870967742, 'cap_boost': 0}",[],,[],4497
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,"[{'negation': 'no', 'negated_word': 'tahu', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (3, 4)}]",4498
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.23809523809523808, 'cap_boost': 0}",[],,[],4499
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],4500
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.22727272727272727, 'cap_boost': 0}",[],,[],4501
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.19230769230769232, 'cap_boost': 0}",[],,[],4502
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.18518518518518517, 'cap_boost': 0}",[],,[],4503
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],4504
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2222222222222222, 'cap_boost': 0}",[],,[],4505
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2631578947368421, 'cap_boost': 0}",[],,[],4506
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],4507
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3157894736842105, 'cap_boost': 0}",[],,[],4508
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],4509
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}","[{'modifier': 'hanya', 'target_word': 'baik', 'scalar_applied': -0.293, 'positions': (3, 6)}]",,[],4510
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.06451612903225806, 'cap_boost': 0}","[{'modifier': 'hanya', 'target_word': 'menghabiskan', 'scalar_applied': 0.293, 'positions': (26, 27)}]",,"[{'negation': 'tidak', 'negated_word': 'rajin', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (10, 13)}, {'negation': 'tidak', 'negated_word': 'hanya', 'original_score': -2.4, 'negated_score': 1.776, 'effect': 4.176, 'positions': (24, 26)}]",4511
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],4512
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.4166666666666667, 'cap_boost': 0}",[],,[],4513
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.42857142857142855, 'cap_boost': 0}",[],,[],4514
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],4515
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.5454545454545454, 'cap_boost': -0.733}",[],,[],4516
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.045454545454545456, 'cap_boost': 0}",[],,[],4517
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],4518
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],4519
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.09090909090909091, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'kelar', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (18, 19)}]",4520
"{'exclamation_count': 0, 'question_count': 2, 'punct_boost': -0.2}","{'caps_ratio': 0.0, 'cap_boost': 0}","[{'modifier': 'pasti', 'target_word': 'ogah', 'scalar_applied': -0.293, 'positions': (12, 13)}]",,"[{'negation': 'tak', 'negated_word': 'punya', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (1, 2)}, {'negation': 'tak', 'negated_word': 'tahu', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (26, 27)}]",4521
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.14285714285714285, 'cap_boost': 0}",[],,[],4522
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],4523
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],4524
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.08333333333333333, 'cap_boost': 0}",[],,[],4525
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],4526
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],4527
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1935483870967742, 'cap_boost': 0}",[],,[],4528
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2608695652173913, 'cap_boost': 0}",[],,[],4529
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.14285714285714285, 'cap_boost': 0}",[],,[],4530
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],4531
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}","[{'modifier': 'hanya', 'target_word': 'semua', 'scalar_applied': 0.293, 'positions': (22, 24)}]",,"[{'negation': 'bukan', 'negated_word': 'hanya', 'original_score': -2.4, 'negated_score': 1.776, 'effect': 4.176, 'positions': (21, 22)}]",4532
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2857142857142857, 'cap_boost': 0}",[],,[],4533
