no,timestamp,teks,teks_processed,compound_score,sentiment,confidence_level,ground_truth,notes
10056,2018-09-05T23:11:30.000Z,Malang Darurat Ulah Korupsi Massal Wakil Rakyat Sejumlah kebijakan tertunda Men,malang darurat ulah korupsi massal wakil rakyat jumlah bijak tunda men,-0.1273055004507362,negative,ambiguous,negative,kritik terhadap DPR terkait korupsi
4354,2017-12-18T03:08:40.000Z,Sedikit lagi ya Tahukah anda bahwa apapun keputusan MK terkait permohonan JR prof Sunarti dkk bahwa pada akhirnya jika sdh sahkan RUU KUHP jadi UU maka yg kita pakai adalah pasal yg disepakati di RUU KUHP bukan keputusan JR prof Sunarti?,sedikit lagi ya tahu anda bahwa apa putus MAKA kait mohon JR prof sunarti dkk bahwa pada akhir jika sudah sahkan RUU KUHP jadi UU maka yang kita pakai adalah pasal yang pakat di RUU KUHP bukan putus JR prof sunarti ?,-0.6658961649189189,negative,very_confident,neutral,informasi
4194,2017-12-28T01:15:35.000Z,Di luar ijin khusus atau tidak masing negara punya kebijakan dan berhak penuh menerima atau menolak WNA yg masuk ke negara mereka termasuk Indonesia,di luar ijin khusus atau tidak masing negara punya bijak dan hak penuh terima atau tolak WNA yang masuk ke negara mereka masuk indonesia,-0.5915193954318164,negative,very_confident,neutral,tidak berfokus pada DPR
2775,2016-06-21T23:04:28.000Z,BPK Data BPS Salah Kebijakan Pangan Pasti Salah,BPK data BPS salah bijak pangan pasti salah,-0.1194272985343859,negative,ambiguous,neutral,tidak berfokus pada DPR
3526,2016-05-23T11:53:20.000Z,Anggota DPR RI Tetapkan RUU tentang Penghapusan Kekerasan Seksual masuk dalam Prolegnas via,anggota DPR RI tetap RUU tentang hapus keras seksual masuk dalam prolegnas via,-0.1194272985343859,negative,ambiguous,neutral,informasi
2380,2016-07-24T01:49:02.000Z,Pansus RUU Terorisme Datangi Ponpes Al Mukmin Ngruki Pansus Revisi UU Terorisme DPR RI mendatangi Ponpes Al,pansus RUU terorisme datang ponpes al mukmin ngruki pansus revisi UU terorisme DPR RI datang ponpes al,-0.3095069212126384,negative,confident,neutral,informasi kegiatan
9093,2018-11-24T07:02:22.000Z,Sdh mjd rahasia umm bhw pra oknum sebagian dr anggota DPR jika ad rpt entah rapat paripurna rpat apa pun yg di agendakan olh DPR msti plng bnyk kursi kosongnya alsnnya klasik KUNKER pdhl mereka adlh wakil rkyt yg bs dikatakan pmbtu rkyt dn sy rasa tdk ad anggt yg trhrmt,sudah mjd rahasia umm bahwa pra oknum bagi dari anggota DPR jika ada rpt entah rapat paripurna rpat apa pun yang di agenda olh DPR msti plng banyak kursi kosong alsnnya klasik KUNKER padahal mereka adalah wakil rkyt yang bisa kata pmbtu rkyt dan saya rasa tidak ada anggt yang trhrmt,-0.0665680765022625,negative,ambiguous,negative,kritik terhadap kehadiran anggota DPR
13038,2025-11-11T12:39:21.000Z,Wakil Ketua Vibrasi Suara Indonesia VISI Nazril Irham alias Ariel NOAH menyanyikan sebait lagu Separuh Aku setelah diminta oleh Ketua Badan Legislasi Baleg DPR RI Bob Hasan untuk mencairkan suasana rapat pembahasan harmonisasi Rancangan Undang Undang RUU tentang Hak Cipta,wakil ketua vibrasi suara indonesia VISI nazril irham alias ariel NOAH nyanyi bait lagu paruh aku telah minta oleh ketua badan legislasi baleg DPR RI bob hasan untuk cair suasana rapat bahas harmonisasi rancang undang undang RUU tentang hak cipta,0.075412109893321,positive,ambiguous,neutral,informasi kegiatan
11407,2020-12-10T02:26:36.000Z,Tlong pak bapak sebagai wakil RAKYAT di Pemerintahan Ambil kebijakan yang tegas untuk menuntaskan permaslahan ini di DPR BISAKAH Semua itu tidak terjadilagi???,tlong pak bapak bagai wakil RAKYAT di perintah ambil bijak yang tegas untuk tuntas permaslahan ini di DPR BISA semua itu tidak terjadilagi ? ?,-0.1292725836060583,negative,ambiguous,negative,kritik atau permintaan tegas kepada DPR
7890,2017-02-28T05:56:07.000Z,Dewan Guru Serta Siswa Di Bandar Sribhawono Sangat Kecewa Jadwal Reses Komisi X DPR RI Bandar Lampung Lampung,dewan guru serta siswa di bandar sribhawono sangat kecewa jadwal reses komisi KALI DPR RI bandar lampung lampung,0.0299910032388201,neutral,ambiguous,negative,kekecewaan terhadap kegiatan DPR
8482,2017-01-09T04:07:05.000Z,Berharap sekali kebijakan bebas visa ditinjau kembali juga mempertimbangkan asas timbal balik dari negara yang bersangkutan,harap sekali bijak bebas visa tinjau kembali juga timbang asas timbal balik dari negara yang sangkut,0.0520956517991683,positive,ambiguous,neutral,harapan kebijakan
12458,2024-12-27T22:52:50.000Z,Udah yakin pasti gak ada pejabat negeri ini bahkan presiden atau DPR MPR yg berani mengusulkan hukuman mati seumur hidup bagi koruptor gak akan udah saatnya mahasiswa dan rakyat turun ke jalan dan gedung DPR MPR sahkan langsung bersama pendemo hukumnya jadi Undang Undang,sudah yakin pasti enggak ada jabat negeri ini bahkan presiden atau DPR MPR yang berani usul hukum mati umur hidup bagi koruptor enggak akan sudah saat mahasiswa dan rakyat turun ke jalan dan gedung DPR MPR sahkan langsung sama demo hukum jadi undang undang,0.1194272985343858,positive,ambiguous,negative,kritik ke DPR yg dianggap tidak berani
2482,2016-07-18T14:34:41.000Z,Warta Kiwari Fahri Hamzah Undang Undang Harus Bisa Tekan Impor Tembakau Wakil ketua DPR RI Fahri Hamzah me,warta kiwari fahri hamzah undang undang harus bisa tekan impor tembakau wakil ketua DPR RI fahri hamzah me,-0.0159986348064623,neutral,ambiguous,neutral,informasi pernyataan
7828,2017-03-05T13:32:49.000Z,Namun alih memperkuat kebijakan pengendalian rokok DPR RI justru usulkan RUUPertembakauan yg dinilai lebih berat pd aspek produksi rokok,namun alih kuat bijak kendali rokok DPR RI justru usul ruupertembakauan yang nilai lebih berat pada aspek produksi rokok,0.0479631699422089,neutral,ambiguous,negative,kritik terhadap kebijakan DPR
1215,2016-10-12T04:53:12.000Z,paspor dgn visa apapun or tnp visa Bl RUU PPILN,paspor dengan visa apa orang tanpa visa bl RUU PPILN,0.0,neutral,ambiguous,neutral,tidak berfokus pada DPR
10799,2019-12-30T11:12:53.000Z,Salah satu kemajuan yang dicapai pemerintah dan Dewan Perwakilan Rakyat tahun adalah berhasil merevisi Undang Undang Nomor Tahun tentang Perkawinan terkait batas usia perkawinan perlindungananak perkawinananak,salah satu maju yang capai perintah dan dewan wakil rakyat tahun adalah hasil revisi undang undang nomor tahun tentang kawin kait batas usia kawin perlindungananak perkawinananak,0.0444152037162793,neutral,ambiguous,positive,apresiasi terhadap capaian DPR
11061,2019-12-18T06:01:35.000Z,Rabu Desember saya melakukan Kunjungan Kerja Reses Komisi VIII ke Provinsi Sulawesi Selatan bersama Pimpinan dan Anggota DPR RI Komisi VIII dari Fraksi lain Pagi ini kami berkunjung ke Shelter Tamamaung Kecamatan Panakukang Jl Sukaria No Makassar MoekhlasSidik,rabu desember saya laku kunjung kerja reses komisi VII ke provinsi sulawesi selatan sama pimpin dan anggota DPR RI komisi VII dari fraksi lain pagi ini kami kunjung ke shelter tamamaung camat panakukang jl sukaria no makassar moekhlassidik,0.0532828229009679,positive,ambiguous,neutral,informasi kegiatan
10630,2018-07-17T04:31:48.000Z,InfoKeu MenkeuSMI menghadiri Rapat Paripurna DPR RI Ke Masa Persidangan V Tahun Sidang di Gedung Jakarta ParipurnaDPR,infokeu menkeusmi hadir rapat paripurna DPR RI ke masa sidang v tahun sidang di gedung jakarta paripurnadpr,0.0957061711232549,positive,ambiguous,neutral,informasi kegiatan
7422,2017-04-06T03:51:25.000Z,JAKARTA Terkait rapat kerja Komsi IV DPR RI bersama Pemerintah terkait pembahasan RUU Karantina Wakil Ketua,JAKARTA kait rapat kerja komsi IV DPR RI sama perintah kait bahas RUU karantina wakil ketua,0.1115340285852551,positive,ambiguous,neutral,informasi pembahasan RUU
833,2016-10-26T12:57:36.000Z,Antara Rapat Paripurna DPR setujui APBN Rapat Paripurna DPR RI di Jakarta Rabu menyetujui RUU APBN,antara rapat paripurna DPR tuju APBN rapat paripurna DPR RI di jakarta rabu tuju RUU APBN,0.1325487883908783,positive,ambiguous,neutral,informasi
2318,2016-07-26T20:40:28.000Z,DPRD DKI Dukung Kebijakan Genap Ganjil Dewan Perwakilan Rakyat Daerah DPRD DK Info,DPRD DKI dukung bijak genap ganjil dewan wakil rakyat daerah DPRD DK info,0.0266603474764648,neutral,ambiguous,neutral,tidak berfokus pada DPR RI
3712,2016-05-16T10:44:59.000Z,Opini Publik Jadi Pertimbangan DPR pada RUU Tax Amnesty,opini publik jadi timbang DPR pada RUU tax amnesty,0.0798297691111313,positive,ambiguous,positive,menunjukkan bahwa DPR RI digambarkan sebagai lembaga yang mau mendengarkan
58,2016-12-23T20:56:28.000Z,Rencana Kebijakan Redenominasi Ini Pandangan Positif Anggota DPR,rencana bijak redenominasi ini pandang positif anggota DPR,0.1115340285852551,positive,ambiguous,positive,penulis menyampaikan bahwa anggota DPR RI mendukung rencana kebijakan pemerintah
4467,2017-12-07T15:35:38.000Z,Komisi IX DPR RI melakukan Rapat Kerja dengan pemerintah terkait pengambilan keputusan persetujuan RUU Kepalangmerahan pada tingkat satu,komisi IX DPR RI laku rapat kerja dengan perintah kait ambil putus tuju RUU kepalangmerahan pada tingkat satu,0.1062639561379025,positive,ambiguous,neutral,informasi
4448,2017-12-08T03:05:13.000Z,Alhamdullilah trimaksih pemerintah dan komisi IX DPR RI atas pengesahan UU KEPALANGMERAHAN,alhamdullilah trimaksih perintah dan komisi IX DPR RI atas kesah UU KEPALANGMERAHAN,0.0266603474764648,neutral,ambiguous,positive,apresiasi terhadap DPR
12904,2024-12-04T10:20:00.000Z,Anggota Komisi III DPR RI Sarifuddin Sudding mengusulkan Polri untuk menghapus kewajiban perpanjangan Surat Izin Mengemudi SIM dan menerapkan kebijakan SIM seumur hidup,anggota komisi II DPR RI sarifuddin sudding usul polri untuk hapus wajib panjang surat izin kemudi SIM dan terap bijak SIM umur hidup,0.0508651554894325,positive,ambiguous,neutral,informasi usulan
9353,2018-10-31T12:00:46.000Z,Wakil Ketua DPR RI Dr Agus Hermanto memimpin Rapat Paripurna DPR RI Ke Masa Persidangan I Tahun Sidang Rabu Oktober ParipurnaDPR,wakil ketua DPR RI dari agus hermanto pimpin rapat paripurna DPR RI ke masa sidang i tahun sidang rabu oktober paripurnadpr,0.0798297691111313,positive,ambiguous,neutral,informasi kegiatan
6857,2017-05-24T13:36:39.000Z,Eh itu karya anggota DPR khususnya Pansus RUU Desa dr semua partai Ini fans SBY ujug mau klaim u dia atau u anaknya ya?,eh itu karya anggota DPR khusus pansus RUU desa dari semua partai ini fan SURABAYA ujug mau klaim lu dia atau lu anak ya ?,0.0299910032388201,neutral,ambiguous,neutral,tidak jelas konteks penilaian ke DPR
741,2016-10-28T10:51:00.000Z,jitunews Paripurna DPR Sahkan Anggota Pansus Pemilu Rapat Paripurna DPR RI baru saja menge beritalifestyle,jitunews paripurna DPR sahkan anggota pansus milu rapat paripurna DPR RI baru saja menge beritalifestyle,0.0,neutral,ambiguous,neutral,informasi kegiatan
11992,2021-12-18T03:03:40.000Z,syukran mas Hilmi sudah bantu nampol para anggota DPR terhormat yg menghambat pengesahan RUU PKS,syukran mas hilmi sudah bantu nampol para anggota DPR hormat yang hambat kesah RUU PKS,0.0,neutral,ambiguous,negative,kritik terhadap DPR yang menghambat RUU
12774,2024-12-13T09:37:06.000Z,Electrizen Dalam rangka Kunjungan Kerja Reses Komisi XII DPR RI di Provinsi Riau PT PLN Persero menyampaikan paparan kesiapan dan dukungan layanan kelistrikan menjelang Natal dan Tahun Baru saat rapat bersama TheNewPLN,electrizen dalam rangka kunjung kerja reses komisi XII DPR RI di provinsi riau PT PLN persero sampai papar kesiap dan dukung layan listrik jelang natal dan tahun baru saat rapat sama thenewpln,0.1430128589351118,positive,ambiguous,neutral,informasi kegiatan
8606,2018-12-23T07:14:31.000Z,Kebijakan sontoloyo keluar dr mulut seorang wakil rakyat yg berwajah gundoruwo,bijak sontoloyo keluar dari mulut orang wakil rakyat yang wajah gundoruwo,-0.0266603474764648,neutral,ambiguous,negative,kritik terhadap wakil rakyat
11913,2021-12-20T06:43:56.000Z,Bedakan Kritik vs Pembenci Anggota DPR sejatinya adalah Wakil Rakyat yg dipilih oleh rakyat dan harus mewakili aspirasi rakyat Check balances adalah salah satu tugas wakil rakyat Wakil Rakyat lho bukan wakil partai Partai hanya kendaraan Masa yg begini saja gak paham,beda kritik vs benci anggota DPR sejati adalah wakil rakyat yang pilih oleh rakyat dan harus wakil aspirasi rakyat check balances adalah salah satu tugas wakil rakyat wakil rakyat lho bukan wakil partai partai hanya kendara masa yang begini saja enggak paham,-0.0653612297858498,negative,ambiguous,neutral,pernyataan normatif
2934,2016-06-14T14:20:31.000Z,revisi undang undang nyusun naskah akademik tu susah gais jadi wajar kalo anggota dpr bayarannya gede ?,revisi undang undang nyusun naskah akademik itu susah gais jadi wajar kalo anggota dpr bayar gede ?,0.0399786803111635,neutral,ambiguous,negative,"sarkasme sih, mengkritik ketimpangan antara kinerja (yang dianggap belum maksimal) dengan fasilitas mewah yang diterima"
4112,2016-04-28T03:30:54.000Z,Ketua DPR Ngotot RUU Tax Amnesty Dibahas Saat Reses Ada Apa Sebenar nya? Informasi Terkini Ketua DPR RI,ketua DPR ngotot RUU tax amnesty bahas saat reses ada apa benar nya ? informasi kini ketua DPR RI,0.0996679946249558,positive,ambiguous,negative,bentuk skeptisisme
11994,2021-12-18T01:51:00.000Z,Anggota Komisi IX DPR RI Rahmad Handoyo mendorong pemerintah segera bertindak cepat merubah kebijakan pada libur Natal dan Tahun Baru nanti menyusul telah ditemukannya varian Omicron di Tanah Air pdiperjuangan,anggota komisi IX DPR RI rahmad handoyo dorong perintah segera tindak cepat rubah bijak pada libur natal dan tahun baru nanti susul telah temu varian omicron di tanah air pdiperjuangan,0.0942647491844731,positive,ambiguous,neutral,informasi
818,2016-10-27T04:24:18.000Z,Wakil Ketua DPR RI Dr Agus Hermanto memimpin Rapat Paripurna Masa Sidang I TS Paripurna,wakil ketua DPR RI dari agus hermanto pimpin rapat paripurna masa sidang i TS paripurna,0.0798297691111313,positive,ambiguous,neutral,laporan kegiatan 
4968,2017-10-24T14:03:27.000Z,Sidang Paripurna Ke DPR RI menyetujui Perppu No Tentang Ormas menjadi Undang Undang Alhamdulillah,sidang paripurna ke DPR RI tuju perppu no tentang ormas jadi undang undang alhamdulillah,-0.028563656570828,neutral,ambiguous,positive,apresiasi
6385,2017-07-04T10:57:40.000Z,RUU TERORISME RUU PEMILU?,RUU TERORISME RUU MILU ?,-0.0149988751012407,neutral,ambiguous,neutral,"hanya menyebutkan program, tanpa ada opini lebih lanjut"
493,2016-11-18T01:31:13.000Z,Anggota DPR Usulkan RUU Konsultan Pajak netralnews,anggota DPR usul RUU konsultan pajak netralnews,-0.1062639561379024,negative,ambiguous,neutral,informasi
1263,2016-10-10T08:58:48.000Z,diskusi dgn media membahas RUU penghapusan kekerasan seksual,diskusi dengan media bahas RUU hapus keras seksual,-0.0399786803111635,neutral,ambiguous,neutral,informasi
9808,2018-09-27T14:27:25.000Z,Tim Kunspek Badan Legislasi DPR RI melakukan pertemuan dengan Pemerintah Provinsi Sumatera Selatan Forkopimda dan Civitas Akademika Universitas Sriwijaya dalam rangka penyerapan aspirasi untuk penyusunan Prolegnas RUU Prioritas Tahun Kamis September KunkerDPR,tim kunspek badan legislasi DPR RI laku temu dengan perintah provinsi sumatera selatan forkopimda dan civitas akademika universitas sriwijaya dalam rangka serap aspirasi untuk susun prolegnas RUU prioritas tahun kamis september kunkerdpr,-0.1325487883908783,negative,ambiguous,neutral,informasi kegiatan
9366,2018-10-31T06:12:09.000Z,SIARAN LANGSUNG Rapat Paripurna DPR RI Ke Masa Persidangan I Tahun Sidang Rabu Oktober ParipurnaDPR,SIAR LANGSUNG rapat paripurna DPR RI ke masa sidang i tahun sidang rabu oktober paripurnadpr,0.1115340285852551,positive,ambiguous,neutral,informasi jadwal
2215,2016-08-01T12:17:50.000Z,Update tentang pergerakan TOLAK PENGESAHAN RUU PERTEMBAKAUAN SEBAGAI RUU INISIATIF DPR RI!!! lewat,update tentang gera TOLAK KESAH RUU TEMBAKAU BAGAI RUU INISIATIF DPR RI ! ! lewat,0.0413763635566351,neutral,ambiguous,negative,seruan penolakan
3668,2016-05-17T06:14:42.000Z,Rapat Paripurna Anggota DPR Singgung Kasus Pengusaha Diduga Perkosa Anak Metro TV News,rapat paripurna anggota DPR singgung kasus usaha duga perkosa anak metro TV news,0.0114280738841088,neutral,ambiguous,neutral,laporan pembahasan rapat
2562,2016-06-30T06:10:22.000Z,Dewan Bolos Paripurna Molor BINTUHAN Bengkulu Ekspress Rapat Paripurna Dewan Perwakilan Rakyat Daerah,dewan bolos paripurna molor BINTUHAN bengkulu ekspress rapat paripurna dewan wakil rakyat daerah,-0.0798297691111313,negative,ambiguous,negative,kritik kedisiplinan DPR ketika rapat
4371,2017-12-16T13:25:11.000Z,Cc tanya prof kapan ya selesaikan RUU KUHP dulu alasannya ndak cukup waktu dan serahkan ke DPR Sekarang sdh mau berakhir koq ndak selesai juga Masa nunggu rakyat gugat terus ke MK? Curiga saya ini Mau lepas tangan lagi Hehe,cc tanya prof kapan ya selesai RUU KUHP dulu alas indak cukup waktu dan serah ke DPR sekarang sudah mau akhir kok indak selesai juga masa tunggu rakyat gugat terus ke MK ? curiga saya ini mau lepas tangan lagi hehe,0.0920464071116038,positive,ambiguous,negative,mengandung rasa curiga
2967,2016-06-13T04:35:16.000Z,Spirit dalam RUU Penanganan Dan Pencegahan Tindak Pidana Terorisme tiga spirit pembahasan RUU Tindak Pidan,spirit dalam RUU tangan dan cegah tindak pidana terorisme tiga spirit bahas RUU tindak pidan,0.1325487883908783,positive,ambiguous,neutral,penjelasan mengenai isi RUU
5571,2017-08-29T17:08:43.000Z,Dpr yg tau hukum undang undang yg di tangkap kpk rata rata dpr gubenur walikota apa kata dunia sama dpr ri yg gendut gedut gk pnya akal,dpr yang tau hukum undang undang yang di tangkap kpk rata rata dpr gubenur walikota apa kata dunia sama dpr ri yang gendut gedut enggak punya akal,0.0145444288371167,neutral,ambiguous,negative,ada hujatan atau makian
1028,2016-10-20T00:48:17.000Z,Kebijakan Harga BBM Sama Di Papua Dan Jawa Didukung Anggota DPR Jakarta Harga bahan bakar minyak BBM di,bijak harga BBM sama di papua dan jawa dukung anggota DPR jakarta harga bahan bakar minyak BBM di,0.0911746643034495,positive,ambiguous,neutral,pernyataan dari DPR
7899,2017-02-27T17:18:12.000Z,UUDNaskahAsli Jika sesuatu rancangan undang undang tidak mendapat persetujuan Dewan Perwakilan Rakyat,uudnaskahasli jika sesuatu rancang undang undang tidak dapat tuju dewan wakil rakyat,-0.0159986348064623,neutral,ambiguous,neutral,informasi
11908,2021-12-20T08:49:12.000Z,Haloo Lu mo nunggu apaan lagi untuk kelarin RUU TPKS nya? Nunggu anak bini lu jadi korban baru di Acc itu RUU nya? WaspadaModerasiBeragama,haloo lu mau tunggu apa lagi untuk kelarin RUU TPKS nya ? tunggu anak bini lu jadi korban baru di acc itu RUU nya ? waspadamoderasiberagama,0.0257086195744332,neutral,ambiguous,negative,desakan yang sangat agresif
10057,2018-09-05T16:34:08.000Z,Jadi wakil rakyat hrs menyeruakan rintihan kesulitan keluhan Rakyat Bukannya selalu membeo dan mendukung kebijakan Pemerintah yg salah Anda duduk di DPR itu di gaji dari keringat rakyat Kok malah nyalahin rakyat,jadi wakil rakyat harus rua rintih sulit keluh rakyat bukan selalu beo dan dukung bijak perintah yang salah anda duduk di DPR itu di gaji dari keringat rakyat kok malah salah rakyat,-0.1095584702144295,negative,ambiguous,negative,kritik tajam tentang ndependensi DPR
2263,2016-07-28T08:16:23.000Z,Tim Pengawas DPR RI ttg Pembangunan Daerah Perbatasan resmi dibentuk dalam Rapat Paripurna DPR Ke ParipurnaLive,tim awas DPR RI tentang bangun daerah batas resmi bentuk dalam rapat paripurna DPR ke paripurnalive,0.0570807419645304,positive,ambiguous,neutral,pengumuman pembentukan tim kerja
